feature_name,feature_label,feature_group,feature_family,task_specific,valid_task_types,language,task_type,cell_id,cell_label,paper_task_labels,paper_task_labels_display,datasets,applicable,valid_effect,min5_cell,robust_min10_cell,n_ad,n_hc,mean_ad,mean_hc,cohens_d,cohens_d_abs,direction,welch_p,anova_p,welch_bonferroni_p,anova_bonferroni_p,welch_significant_bonferroni,anova_significant_bonferroni,welch_rank,anova_rank,welch_top_5,anova_top_5,welch_top_10,anova_top_10,welch_top_20,anova_top_20,welch_top_50,anova_top_50,welch_top_100,anova_top_100
lex_mattr_20,MATTR 20,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
lex_hapax_ratio,hapax ratio,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
lex_repetition_rate,repetition rate,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
lex_mean_token_length,mean token length,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
lex_std_token_length,std token length,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
lex_function_word_ratio,function-word ratio,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
lex_content_word_ratio,content-word ratio,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
lex_brunet,brunet,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
lex_honore,honore,lex,lexical,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,7,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pause_filled_count,filled count,pause,pause/fluency,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pause_filled_per_100_words,filled per 100 words,pause,pause/fluency,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_repeated_unigram_ratio,repeated unigram ratio,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_repeated_bigram_ratio,repeated bigram ratio,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_repeated_trigram_ratio,repeated trigram ratio,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_immediate_repetition_count,immediate repetition count,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_noun_ratio,noun ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_verb_ratio,verb ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_adj_ratio,adj ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_adv_ratio,adv ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_adp_ratio,adp ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_aux_ratio,aux ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_pronoun_ratio,pronoun ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_determiner_ratio,determiner ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_cconj_ratio,cconj ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_sconj_ratio,sconj ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_interjection_ratio,interjection ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_propn_ratio,propn ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_part_ratio,part ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_num_ratio,num ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_noun_verb_ratio,noun/verb ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,6,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_pronoun_noun_ratio,pronoun noun ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,7,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_determiner_noun_ratio,determiner noun ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,7,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_aux_verb_ratio,aux verb ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,6,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_content_function_ratio,content function ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,8,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_open_closed_ratio,open closed ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,8,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_clause_density,clause density,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_subordination_ratio,subordination ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_nsubj_ratio,nsubj ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_obj_ratio,object ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_obl_ratio,obl ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_advmod_ratio,advmod ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_amod_ratio,amod ratio,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_mean_dependency_length,mean dependency length,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_std_dependency_length,std dependency length,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_max_dependency_length,max dependency length,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_mean_tree_depth,mean tree depth,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_max_tree_depth,max tree depth,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_mean_utterance_length_words,mean utterance length words,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
syn_utterance_count,utterance count,syn,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_adjacent_utterance_similarity_mean,adjacent utterance similarity mean,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,7,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_adjacent_utterance_similarity_std,adjacent utterance similarity std,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,7,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_mean_pairwise_utt_similarity,utterance similarity,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,7,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_semantic_drift,semantic drift,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,7,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
disc_local_coherence,local coherence,disc,discourse,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,7,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
graph_node_count,node count,graph,graph,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
graph_edge_count,edge count,graph,graph,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
graph_density,density,graph,graph,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,9,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
graph_self_loop_ratio,self loop ratio,graph,graph,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
graph_largest_component_ratio,largest component ratio,graph,graph,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
graph_average_degree,average degree,graph,graph,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_amean,F0 semitone mean,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevnorm,F0 semitone variability,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile20_0,egemaps f0semitonefrom27 5hz sm...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile50_0,egemaps f0semitonefrom27 5hz sm...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile80_0,egemaps f0semitonefrom27 5hz sm...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_pctlrange0_2,F0 semitone range,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_meanrisingslope,egemaps f0semitonefrom27 5hz sm...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevrisingslope,egemaps f0semitonefrom27 5hz sm...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_meanfallingslope,egemaps f0semitonefrom27 5hz sm...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevfallingslope,egemaps f0semitonefrom27 5hz sm...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_amean,egemaps loudness sma3 amean,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_stddevnorm,egemaps loudness sma3 stddevnorm,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_percentile20_0,loudness p20,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_percentile50_0,egemaps loudness sma3 percentil...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_percentile80_0,egemaps loudness sma3 percentil...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_pctlrange0_2,egemaps loudness sma3 pctlrange0 2,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_meanrisingslope,egemaps loudness sma3 meanrisin...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_stddevrisingslope,loudness rising slope,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
ac_egemaps_loudness_sma3_meanfallingslope,egemaps loudness sma3 meanfalli...,ac,acoustic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
